Product Name,Product Details,Price,Actual Price,Discount Percentage
Dari vegetable pizza 400g,,18.50SAR,,
Alkabeer Chicken Kibbeh 400g,,17.25SAR,,
Sunbulah Spicy Chicken Strips 750g,,40.50SAR,,
Zn Chicken Biryani 400g,,18.50SAR,,
Dr. Oetker Ristorante Pizza Funghi 365g,,24.95SAR,,
Dari -Ready To Eat- Chicken Tomato Pasta 360g,,18.95SAR,,
Sadia chicken popcorn 300 g,,13.50SAR,,
Seara Chicken Burger 224g,,9.95SAR,,
Al Kabeer Paneer Cubes 200g,,9.95SAR,,
Dari Spring Roll 340g,,8.95SAR,,
Sunbulah  Chicken Popcorn 400g,,10.95SAR,SAR18.95,42% OFF
Dari Mushroom And Pesto Pizza 400g,,18.50SAR,,
Alkabeer Chicken Burger 200g ×4,,6.30SAR,SAR7.65,17% OFF
Doux Chicken Franks Hot & Spicy 400g,,7.60SAR,SAR8.25,7% OFF
Americana Xtreme Boneless Chicken Wings With Cheese flavor 320g,,12.95SAR,SAR19.50,33% OFF
Sadia Jumbo Beef Burger 1kg,,31.45SAR,,
Americana Xtreme Boneless Chicken Wings Flamin' Chili 320g,,12.95SAR,SAR19.50,33% OFF
Mccain Super Crisps Seasoned Skin On Potato Fries 1.5kg,,39.00SAR,,
Sunbulah Dough Baking 600g,,11.25SAR,SAR13.50,16% OFF
Al Kabeer Zing Chicken Strips 320g,,14.95SAR,SAR16.95,11% OFF
Saudia French Fries 1kg,,12.50SAR,,
Al Kabeer Mutton Samosas 240g,,14.65SAR,,
Al Kabeer Breaded Chicken Fillets 450g,,15.95SAR,SAR18.95,15% OFF
Dari Baklava Dough Filo 450g,,10.75SAR,,
Sunbulah Flafel Dough 450g,,5.95SAR,,
Herfy Chicken Burgergriled×12,,29.95SAR,,
Mccain Onion Rings 400g,,20.00SAR,,
Americana Shish Kebbab Beef 600g,,15.50SAR,SAR24.95,37% OFF
Americana 8 chicken kebab 480 g,,19.95SAR,,
Seara Beef Hot Dogs 400g,,16.95SAR,,
Sunbulah pizza crust 495 g,,15.50SAR,,
Sunbulah Mini Puff Pastry Square 320g,,11.25SAR,,
Dari Daoud Basha 412g,,18.50SAR,,
Sadia Beef Burger Smoky 1344g 24pc,,25.95SAR,SAR45.45,42% OFF
Sadia Chicken Breaded Sticks Spicy 750g,,19.95SAR,SAR31.95,37% OFF
Sadia Chicken Nuggets Crispy 400g,,17.95SAR,,
Americana Xtreme Chicken Fillet Spicy700g,,28.95SAR,SAR48.95,40% OFF
Americana Xtreme Chicken Fillet with Cheese 700g,,28.95SAR,SAR48.95,40% OFF
Sunbulah Puff Pastry Block 400g,,7.50SAR,,
Americana Hot Chicken Nuggets 270g,,9.45SAR,SAR11.95,20% OFF
Royal mutton kabab 320 g,,10.95SAR,,
Americana Beef Turkish Kebab 600g,,15.50SAR,SAR24.95,37% OFF
Herfy Beef Kibbeh 400g,,26.95SAR,,
Sunbulah Beef Burger 1000g ×20pieces,,32.40SAR,,
Herfy chicken rings 400 g,,12.95SAR,SAR22.00,41% OFF
Herfy Fun Chicken Nuggets 400g,,12.95SAR,SAR22.00,41% OFF
Zen Pasta With Classic Cheese 350g,,18.50SAR,,
Sadia Beef Burger Spicy & Onion 224g ×4,,9.95SAR,,
Sunbulah spicy chicken pizza 465 g,,14.95SAR,SAR20.95,28% OFF
Shami beef kabab 330 g,,15.95SAR,,
Sunbulah Hot Chicken Nuggets 400g,,10.95SAR,SAR18.95,42% OFF
Nabil Chicken Strips 750g,,35.45SAR,SAR40.95,13% OFF
Royal beef meat balls 350 g,,9.45SAR,,
Herfy Chilli Chicken Nugget 400g,,12.95SAR,SAR22.95,43% OFF
Sadia chicken nugget 270 g,,11.95SAR,,
Sunbulah Chicken Burger 1344g ×24,,26.95SAR,SAR43.50,38% OFF
Sunbulah Chicken Burger 750g,,27.95SAR,,
Sadia Chicken Burger 1344g,,41.50SAR,,
Americana 13 Mini Beef Burger 400g,,17.45SAR,,
Herfy Chicken Burger Breaded 450g,,17.00SAR,SAR20.05,15% OFF
McCain French Fries Golden Long 1.5kg,,32.40SAR,,
Al Kabeer Chicken And Cheese Sticks 250g,,12.75SAR,,
Al kabeer beef cocktail sausages 400 g,,15.25SAR,,
Lambweston Potato Wedges 2.5kg,,45.95SAR,,
Doux Garlic Chicken Frank 400  g,,7.60SAR,SAR8.25,7% OFF
Americana Craves Chicken Hotdog 450g,,21.95SAR,,
Al Kabeer 8 Chicken Seekh Kebabs 320g,,13.95SAR,,
Sunbulah Hot Beef Burger 1000g,,29.95SAR,,
Dari Kunafa Dough 500g,,10.75SAR,,
Dr. Oetker Ristorante Margherita Pizza 295g x2,,34.95SAR,SAR37.95,7% OFF
Sadia Breaded Chicken Tender 280g,,13.25SAR,,
Americana Chapli Kebab Beef Burger 1kg,,20.95SAR,SAR33.45,37% OFF
Al Kabeer Jalapeno And Cheese Sticks 250g,,14.25SAR,,
Shami chicken kibbeh 450 g,,15.25SAR,SAR18.50,17% OFF
Siniora Crispy Chicken Nuggets 400g,,15.95SAR,,
Siwar Classic Margherita Pizza Frozen 300g,,25.25SAR,,
Americana Feta Cheese Pie 450g,,19.50SAR,,
Sadia Mini Chef Chicken Pop Corn 750g,,18.95SAR,SAR30.95,38% OFF
Seara Chicken Burger 1kg - 20 Patties,,30.75SAR,,
Americana Chicken Breast Italian 500g,,37.75SAR,,
McCain Seasoned Crinkle Cut Fries 1.5Kg,,37.00SAR,,
Carrefour plain partha 5pieces 400 g × 3,,18.95SAR,,
Sadia Breaded Chicken Burger 840g,,18.95SAR,SAR28.95,34% OFF
Alkabeer Zing Chicken Fillet 465 G,,23.75SAR,SAR29.50,19% OFF
Americana French Fries 1kg,,11.75SAR,,
Radwa chicken franks 400 g,,6.95SAR,,
Nabil Beef Sambousik 300g,,19.95SAR,,
Al Kabeer Beef Franks 454g,,16.50SAR,,
Sunbulah Onion Rings 1kg,,27.95SAR,,
Herfy Crispy Chicken Kickers 400g,,27.35SAR,,
Sadia Jumbo Chicken Burger 1kg,,32.85SAR,,
Herfy chicken cheese pop corn 400 g,,12.95SAR,SAR22.95,43% OFF
Al Kabeer Falafil 1kg,,30.95SAR,,
Sunbulah Beef Burger 1344 G ×24,,26.95SAR,SAR43.50,38% OFF
Herfy chicken strips 400 g,,27.35SAR,,
Nabil chicken sambousik 300 g,,19.95SAR,,
Sadia mini chef chicken nugget 400 g,,17.50SAR,,
Radwa Crispy Chicken Drumsticks 700g,,26.65SAR,,
Al Kabeer Cheese Spring Rolls 8 Pieces 240g,,14.35SAR,,
Mccain Lightly Seasoned Wedges 1.5kg,,35.30SAR,,
Dr. Oetker Ristorante Quattro Pizza 340g x2,,34.95SAR,SAR37.95,7% OFF
Al Kabeer Onion Beef Burgers 200g,,8.45SAR,,
Siniora Zizo Chicken Nuggets 400g,,15.95SAR,,
Al Kabeer Charcoal Jumbo Beef Burger 1kg,,32.95SAR,SAR39.95,17% OFF
Al Kabeer Lamb Kibbeh 400g,,26.45SAR,,
Nabil spicy chicken fillet 400 g,,17.95SAR,SAR20.95,14% OFF
Sadia Chicken Burger 600g,,22.95SAR,,
Americana Egyptian Beef Kofta 900 g,,29.95SAR,,
Americana Chicken Breast Mexican Seasoning 500g,,37.75SAR,,
Doux Arabic Spice Chicken Frank 400 g,,7.60SAR,SAR8.25,7% OFF
Al Kabeer Shish Kebab Chicken Mutton 600g,,26.75SAR,,
Alkabeer Jumbo Chicken Burger1kg,,31.95SAR,SAR37.95,15% OFF
Nabil Chicken Strips Spicy 750g,,35.45SAR,SAR40.95,13% OFF
McCai,,17.00SAR,,
Americana 4 Breaded Chicken Burger 226g,,9.95SAR,,
